설치장소명,와이파이SSID,관리기관전화번호,위도,경도
매탄2동 주민센터,PublicWiFi@Suwon,031-228-3000,37.27014905,127.0474386
매탄3동 주민센터,PublicWiFi@Suwon,031-228-3000,37.25644766,127.0431059
매탄4동 주민센터,PublicWiFi@Suwon,031-228-3000,37.26512073,127.0487071
원천동 주민센터,PublicWiFi@Suwon,031-228-3000,37.27349484,127.0532676
광교1동 주민센터,PublicWiFi@Suwon,031-228-3000,37.29018098,127.047397
광교2동 주민센터,PublicWiFi@Suwon,031-228-3000,37.29225652,127.0701028
영통1동 주민센터,PublicWiFi@Suwon,031-228-3000,37.26634317,127.0805545
영통2동 주민센터,PublicWiFi@Suwon,031-228-3000,37.24696313,127.0563236
망포2동 주민센터,PublicWiFi@Suwon,031-228-3000,37.23884866,127.0516158
광교호수공원오토캠핑장,Public WiFi Free,031-228-3000,37.27507907,127.0638043
팔달문시장,Public WiFi Free,031-228-3000,37.2771241,127.0175538
남문패션1번가시장,Public WiFi Free,031-228-3000,37.27562469,127.0181081
조원시장,Public WiFi Free,031-228-3000,37.30035678,127.0153936
구매탄시장,Public WiFi Free,031-228-3000,37.272702,127.043127
파장시장,Public WiFi Free,031-228-3000,37.30749735,126.9925281
장안문거북시장,Public WiFi Free,031-228-3000,37.29137909,127.0133798
우만종합사회복지관,Public WiFi Free,031-228-3000,37.292547,127.034242
연무사회복지관,Public WiFi Free,031-228-3000,37.29177329,127.0266741
수원청소년문화센터,Public WiFi Free,031-228-3000,37.2736314,127.0350112
광교청소년수련관,Public WiFi Free,031-228-3000,37.28639777,127.0531865
권선청소년수련관,Public WiFi Free,031-228-3000,37.25114788,127.0232602
수원시여성문화공간-休,Public WiFi Free,031-228-3000,37.24929983,127.0343732
수원시평생학습관,Public WiFi Free,031-228-3000,37.29134409,127.0279957
수원시근로자종합복지관,Public WiFi Free,031-228-3000,37.29495742,126.9821353
경기도여성비전센터,Public WiFi Free,031-228-3000,37.25925475,127.0337239
수원국민체육센터,Public WiFi Free,031-228-3000,37.29860953,127.0075568
버스정류장,Public Wifi Free,1588-9010,36.393773,127.660095
버스정류장,Public Wifi Free,1588-9010,36.33007391,127.535195
버스정류장,Public Wifi Free,1588-9010,36.262083,127.519679
버스정류장,Public Wifi Free,1588-9010,36.271753,127.526507
버스정류장,Public Wifi Free,1588-9010,36.304045,127.568038
버스정류장,Public Wifi Free,1588-9010,36.30180342,127.568192
남구 보건소,Public WiFi,051-888-4604,35.1359912,129.0849575
남구 도서관,Public WiFi,051-888-4604,35.1379698,129.0947979
남구 노인복지관,Public WiFi,051-888-4604,35.1361874,129.0932252
나사함발달장애복지관,Public WiFi,051-888-4604,35.1413421,129.0890435
국도예술관,Public WiFi,051-888-4604,35.1277212,129.0927542
교통관리공단,Public WiFi,051-888-4604,35.1310208,129.1019171
감만사회복지관,Public WiFi,051-888-4604,35.118507,129.081354
감만2동 주민센터,Public WiFi,051-888-4604,35.1225025,129.0845434
감만1동 주민센터,Public WiFi,051-888-4604,35.116835,129.080674
부산문화회관,Dynamic Busan,051-888-4604,35.127129,129.094532
부산문화회관,Dynamic Busan,051-888-4604,35.126843,129.093962
한빛아파트 2단지 문화센터,Public WiFi,051-888-4604,35.335499,129.283327
농협 기장점,Public WiFi,051-888-4604,35.243254,129.215045
청소년수련관,Public WiFi,051-888-4604,35.3112199,129.1999357
철마면사무소,Public WiFi,051-888-4604,35.2749851,129.149785
철마면복지회관,Public WiFi,051-888-4604,35.2735973,129.1501499
정관주민자치회관,Public WiFi,051-888-4604,35.3259235,129.1707135
정관보건지소,Public WiFi,051-888-4604,35.326016,129.179734
정관면사무소,Public WiFi,051-888-4604,35.325548,129.180289
추리문학관,Public WiFi,051-888-4604,35.1616978,129.1832955
좌1동주민센터,Public WiFi,051-888-4604,35.1709067,129.174256
재송어린이도서관,Public WiFi,051-888-4604,35.1896156,129.1184815
배바우청정정보화마을,Public Wifi Free,1588-9010,36.35474417,127.676538
이원묘목정보화마을,Public Wifi Free,1588-9010,36.25197211,127.6274296
대동이미지2단지경로당,Public WiFi Free,055-225-2461,35.22401271,128.5032557
북면주민자치센터,Public WiFi Free,055-225-2461,35.348484,128.607178
대산면주민자치센터,Public WiFi Free,055-225-2461,35.332433,128.707762
의창동주민자치센터,Public WiFi Free,055-225-2461,35.267054,128.618129
의창종합노인복지관,Public WiFi Free,055-225-2461,35.252855,128.647788
진동종합복지관,Public WiFi Free,055-225-2461,35.115948,128.483352
동삼마을회관,Public WiFi Free,055-225-2461,35.122789,128.452529
진전면 둔덕마을 마을회관,Public WiFi Free,055-225-2461,35.191983,
진전면 신기마을 복지회관,Public WiFi Free,055-225-2461,35.108201,128.448649
외추마을회관,Public WiFi Free,055-225-2461,35.156714,128.478731
내추마을회관,Public WiFi Free,055-225-2461,35.167959,128.489996
자양4동 거리_2,,02-2133-2871,37.5395381,127.0692504
정삼마을회관,Public WiFi Free,055-225-2461,35.172093,128.462279
대현마을회관,Public WiFi Free,055-225-2461,35.17480171,128.468496
인곡마을회관,Public WiFi Free,055-225-2461,35.128437,128.446242
신촌마을회관,Public WiFi Free,055-225-2461,35.13452745,128.476674
부평마을회관,Public WiFi Free,055-225-2461,35.14945039,128.481405
부산마을회관,Public WiFi Free,055-225-2461,35.138898,128.464285
덕곡마을회관,Public WiFi Free,055-225-2461,35.126965,128.4734715
창원치매안심센터,ChangWon_WiFi,055-225-2461,35.218703,128.682683
여좌천거리,ChangWon_WiFi,055-225-2461,35.158748,128.658824
마산치매안심센터,ChangWon_WiFi,055-225-2461,35.182526,128.563165
동부건강생활지원센터,ChangWon_WiFi,055-225-2461,35.099831,128.814376
내서읍 호계민원센터,Public WiFi Free,055-225-2461,35.262246,128.523372
가음정동 가음정민원센터,Public WiFi Free,055-225-2461,35.208619,128.697185
사파동 사파민원센터,Public WiFi Free,055-225-2461,35.221819,128.698309
중앙동 내동민원센터,Public WiFi Free,055-225-2461,35.217375,128.669514
반송동 반지민원센터,Public WiFi Free,055-225-2461,35.240625,128.662497
용지동 신월민원센터,Public WiFi Free,055-225-2461,35.227793,128.692296
봉림동 사림민원센터,Public WiFi Free,055-225-2461,35.242373,128.682047
명곡동 명서2민원센터,Public WiFi Free,055-225-2461,35.243279,128.641763
명곡동 명서1민원센터,Public WiFi Free,055-225-2461,35.245781,128.649145
팔룡동 대원민원센터,Public WiFi Free,055-225-2461,35.232523,128.650511
의창동 소계민원센터,Public WiFi Free,055-225-2461,35.257275,128.599992
의창동 의안민원센터,Public WiFi Free,055-225-2461,35.265176,128.620625
북면 화천민원센터,Public WiFi Free,055-225-2461,35.29949824,128.602767
동읍 자여민원센터,Public WiFi Free,055-225-2461,35.277108,128.700344
임항선그린웨이,ChangWon_WiFi,055-220-4051,35.189239,128.564548
화인태양아파트경로당,Public WiFi Free,055-225-2461,35.268282,128.523893
서광2차아파트경로당,Public WiFi Free,055-225-2461,35.257809,128.521046
현대성우아파트경로당,Public WiFi Free,055-225-2461,35.255035,128.519174
한일유엔아이아파트경로당,Public WiFi Free,055-225-2461,35.232408,128.506032
중곡종합건강센터,,02-2133-2871,37.5593964,127.0871141
원계대동다숲아파트경로당,Public WiFi Free,055-225-2461,35.229705,128.506678
삼계대동아파트경로당,Public WiFi Free,055-225-2461,35.229611,128.502418
국립강화문화재연구소(구 강화군립도서관),Public WiFi Free,032-930-3116,37.7509341,126.483288
강화읍사무소,Public WiFi Free,032-930-3116,37.748272,126.4835215
강화문화체육센터,Public WiFi Free,032-930-3116,37.746679,126.477629
석모도휴양림관리사무소,Public WiFi Free,032-930-3116,37.699366,126.315241
양도면사무소,Public WiFi Free,032-930-3116,37.662895,126.421881
고인돌관광안내소,Public WiFi Free,032-930-3116,37.773136,126.436393
마니산관리사무소,Public WiFi Free,032-930-3116,37.632487,126.423794
강화갯벌센터,Public WiFi Free,032-930-3116,37.609359,126.382706
건강보험관리공단 인천계양지사,Public WiFi Free,032-450-6784,37.529598,126.723191
문학동행정복지센터,Public WiFi Free,032-880-4101,37.437643,126.684999
석바위도서관,Public WiFi Free,032-880-4101,37.461289,126.692329
주안헌혈의집,Public WiFi Free,032-880-4101,37.460851,126.680323
인천운전면허시험장,Public WiFi Free,032-453-2303,37.384143,126.708545
인천종합문화예술회관,Public WiFi Free,032-453-2303,37.447764,126.700086
한국방송통신전파진흥원,Public WiFi Free,032-453-2303,37.450613,126.704016
퇴촌남종 통합보건지소,"CIVIL_GJCITY_2.4G, CIVIL_GJCITY_5G",031-760-2742,37.47476817,127.3058285
광주시민체육관,"CIVIL_GJCITY_2.4G, CIVIL_GJCITY_5G",031-760-2742,37.39562861,127.2586368
경기신용보증재단 광주,Public WiFi FREE,02-1899-4876,37.4175642,127.2491346
얼굴박물관,Public WiFi FREE,02-1899-4876,37.49395689,127.3020551
갈마터미널앞 버스정류장,Public WiFi FREE,02-1899-4876,37.41184011,127.2006056
경기도립광주도서관,Public WiFi FREE,031-768-6921,37.4108381,127.2552863
경안근린공원,Public WiFi FREE,02-1899-4876,37.40935993,127.2512836
광주시외버스터미널,Public WiFi FREE,02-1899-4876,37.40963859,127.2612214
파리바케트앞,Public WiFi FREE,02-1899-4876,37.42798429,127.2582846
청석공원,Public WiFi FREE,02-1899-4876,37.4091932,127.2622762
중대물빛 공원주차장,Public WiFi FREE,02-1899-4876,37.40272072,127.2180854
오포실내 배드민턴 체육관,Public WiFi FREE,02-1899-4876,37.38089081,127.1760352
상현약국앞 버스정류장,Public WiFi FREE,02-1899-4876,37.40780359,127.2594886
삼동우남퍼스트빌앞 버스정류장,Public WiFi FREE,02-1899-4876,37.41051639,127.1994016
밀목빌라단지앞버스정류장,Public WiFi FREE,02-1899-4876,37.4305174,127.259898
해바라기(복지시설),PUBLIC  WIFI FREE,032-899-2042,37.25621898,126.4529608
영흥면사무소,PUBLIC  WIFI FREE,032-899-2042,37.25609956,126.4833427
영흥보건지소,PUBLIC  WIFI FREE,032-899-2042,37.25308849,126.4611488
연평면사무소,PUBLIC  WIFI FREE,032-899-2042,37.66479301,125.705291
연평면사무소,PUBLIC  WIFI FREE,032-899-2042,37.6651879,125.7020432
연평우체국,PUBLIC  WIFI FREE,032-899-2042,37.65961601,125.703187
북도면사무소,PUBLIC  WIFI FREE,032-899-2042,37.53267769,126.4270352
백령면사무소,PUBLIC  WIFI FREE,032-899-2042,37.97437697,124.718223
백령종합복지관,PUBLIC  WIFI FREE,032-899-2042,37.97086175,124.7168071
권선구청 종합민원실,PublicWiFi@Suwon,031-228-3000,37.25763434,126.9718996
세류1동 주민센터,PublicWiFi@Suwon,031-228-3000,37.26219308,127.0079815
세류2동 주민센터,PublicWiFi@Suwon,031-228-3000,37.25336601,127.0130755
세류3동 주민센터,PublicWiFi@Suwon,031-228-3000,37.2590463,127.0119447
평동 주민센터,PublicWiFi@Suwon,031-228-3000,37.25805922,126.9941698
서둔동 주민센터,PublicWiFi@Suwon,031-228-3000,37.27260136,126.9860688
구운동 주민센터,PublicWiFi@Suwon,031-228-3000,37.27711836,126.9714684
금곡동 주민센터,PublicWiFi@Suwon,031-228-3000,37.27272948,126.9521896
자양4동 제1독서실,,02-2133-2871,37.5374302,127.0618432
호매실동 주민센터,PublicWiFi@Suwon,031-228-3000,37.26622943,126.9570464
권선1동 주민센터,PublicWiFi@Suwon,031-228-3000,37.25775045,127.0246059
권선2동 주민센터,PublicWiFi@Suwon,031-228-3000,37.25132304,127.0297122
곡선동 주민센터,PublicWiFi@Suwon,031-228-3000,37.24331719,127.0333291
입북동 주민센터,PublicWiFi@Suwon,031-228-3000,37.29321105,126.9595438
팔달구청 종합민원실,PublicWiFi@Suwon,031-228-3000,37.28265248,127.0200809
행궁동 주민센터,PublicWiFi@Suwon,031-228-3000,37.28404832,127.0126478
매교동 주민센터,PublicWiFi@Suwon,031-228-3000,37.26857187,127.0142507
매산동 주민센터,PublicWiFi@Suwon,031-228-3000,37.26873478,127.0056958
고등동 주민센터,PublicWiFi@Suwon,031-228-3000,37.27345636,127.001141
화서1동 주민센터,PublicWiFi@Suwon,031-228-3000,37.27642249,126.9950343
화서2동 주민센터,PublicWiFi@Suwon,031-228-3000,37.2850898,126.986283
지동 주민센터,PublicWiFi@Suwon,031-228-3000,37.28203805,127.0284703
우만1동 주민센터,PublicWiFi@Suwon,031-228-3000,37.290106,127.0350278
우만2동 주민센터,PublicWiFi@Suwon,031-228-3000,37.27800174,127.0397805
인계동 주민센터,PublicWiFi@Suwon,031-228-3000,37.27037649,127.0213359
영통구청 종합민원실,PublicWiFi@Suwon,031-228-3000,37.25960002,127.0465076
매탄1동 주민센터,PublicWiFi@Suwon,031-228-3000,37.27050122,127.0405297
버스정류장(팔마광장 장미장여관앞),Public WiFi Free,063-454-2170,35.97926087,126.7298763
익산시청소년수련관,Public Wifi Free,063-859-5815,35.9503365,126.9867637
익산시노인종합복지관,Public Wifi Free,063-859-5815,35.95673826,126.9457339
익산장,Public Wifi Free,063-859-5815,35.95121587,126.9567525
중앙시장,Public Wifi Free,063-859-5815,35.95108727,126.9562621
남부시장,Public Wifi Free,063-859-5815,35.9319147,126.9533954
시온육아원,Public Wifi Free,063-859-5815,35.92535551,127.0809043
한마음주간보호실,Public Wifi Free,063-859-5815,35.9474799,126.9513503
금마시장,Public Wifi Free,063-859-5815,35.9917671,127.0535309
이리보육원,Public Wifi Free,063-859-5815,35.97628888,126.9522068
가나안사랑의집,Public Wifi Free,063-859-5815,35.9435083,127.0038652
청혜원,Public Wifi Free,063-859-5815,35.9666333,127.0302821
익산시보건소,Public Wifi Free,063-859-5815,35.96102898,126.966447
익산시청소년문화의집,Public Wifi Free,063-859-5815,35.95467001,126.9411629
연동보건진료소,Public Wifi Free,063-859-5815,36.03434193,127.0095174
원오산보건진료소,Public Wifi Free,063-859-5815,35.93528952,127.0263394
충북70자 2019,PublicWiFi@bus,043-201-1345,36.60032723,127.4787178
충북70자 2020,PublicWiFi@bus,043-201-1345,36.60032723,127.4787178
충북70자 2022,PublicWiFi@bus,043-201-1345,36.60032723,127.4787178
충북70자 2024,PublicWiFi@bus,043-201-1345,36.60032723,127.4787178
충북70자 2025,PublicWiFi@bus,043-201-1345,36.60032723,127.4787178
충북70자 2027,PublicWiFi@bus,043-201-1345,36.60032723,127.4787178
충북70자 2029,PublicWiFi@bus,043-201-1345,36.60032723,127.4787178
충북70자 2032,PublicWiFi@bus,043-201-1345,36.60032723,127.4787178
충북70자 2033,PublicWiFi@bus,043-201-1345,36.60032723,127.4787178
충북70자 2034,PublicWiFi@bus,043-201-1345,36.60032723,127.4787178
충북70자 2035,PublicWiFi@bus,043-201-1345,36.60032723,127.4787178
버스정류장(한울아파트),Public WiFi Free,063-454-2170,35.96057544,126.6993241
금정산성,Dynamic Busan,051-888-4601,35.250323,129.056133
금정산성,Dynamic Busan,051-888-4601,35.244204,129.055987
BHS한서병원,Public WiFi,051-888-4601,35.238473,129.091268
구서1동 주민센터,Public WiFi,051-888-4601,35.245111,129.086896
구서2동 주민센터,Public WiFi,051-888-4601,35.255191,129.090591
구서오시게시장,Public WiFi,051-888-4601,35.247338,129.089739
글누리지역아동센터,Public WiFi,051-888-4601,35.236767,129.087554
금사나너울지역아동센터,Public WiFi,051-888-4601,35.220185,129.111904
금사동 주민센터,Public WiFi,051-888-4601,35.22030747,129.111114
금사역,Public WiFi,051-888-4601,35.216015,129.115438
금성동 주민센터,Public WiFi,051-888-4601,35.250323,129.056133
금정구 보건소,Public WiFi,051-888-4601,35.24205368,129.092459
금정구 장애인근로작업장,Public WiFi,051-888-4601,35.251655,129.096785
금정구 장애인복지관,Public WiFi,051-888-4601,35.219555,129.098967
금정구 종합사회복지관,Public WiFi,051-888-4601,35.214654,129.118363
금정구 종합사회복지관,Public WiFi,051-888-4601,35.227828,129.094278
금정구 지역자활센터,Public WiFi,051-888-4601,35.267261,129.092468
"금정구청 본관, 별관",Public WiFi,051-888-4601,35.24205368,129.092459
금정청소년수련관,Public WiFi,051-888-4601,35.23798411,129.093027
금정체육공원,Public WiFi,051-888-4601,35.291322,129.106039
금정체육공원경륜장,Public WiFi,051-888-4601,35.291322,129.106039
금정체육공원실내체육관 관중석,Public WiFi,051-888-4601,35.291322,129.106039
금정희망의 집,Public WiFi,051-888-4601,35.217202,129.102065
중동주민센터,Public WiFi Free,1588-9010,35.8473837,128.6150909
